0,1,2,3,4,5,6,7,8
0.7523709694428371,0.5120592202325941,0.3090109382300858,0.16313559799705368,0.0,0.0,0.7297887134262719,0.2117627175964644,0.0
0.5168539325842697,0.4022988505747127,0.4177215189873418,0.22,0.0,0.0,0.6849315068493149,0.11,0.0
0.3570624995801529,0.352079740663479,0.3445751587008403,0.21557124925267218,0.0,0.0,0.694585615755865,0.22,0.0
0.6966292134831461,0.5747126436781609,0.26582278481012656,0.3,0.0,0.0,0.6712328767123287,0.22,0.0
0.4943820224719102,0.5057471264367814,0.3797468354430379,0.07,0.0,0.0,0.7534246575342466,0.22,0.0
0.3286884633751463,0.17823616644570162,0.46194244961042985,0.44759819721164057,0.0,0.0,0.5547048427290953,0.22,0.0
0.1910112359550562,0.38675425720990986,0.44874421781745927,0.18253966037896413,0.0,0.0,0.669884745413131,0.2780317283031713,0.0
0.4157303370786517,0.3333333333333333,0.3924050632911392,0.24,0.0,0.0,0.767123287671233,0.22,0.0
0.40547287110080604,0.3058574562735887,0.4821150066831865,0.1482582894405651,0.0,0.0,0.7760501080563427,0.21738743416084766,0.0
0.3595505617977528,0.2298850574712644,0.4177215189873418,0.37,0.0,0.0,0.5205479452054794,0.16,0.0
0.5280898876404495,0.5402298850574712,0.3797468354430379,0.24,0.0,0.0,0.726027397260274,0.22,0.0
0.413144485796906,0.4319005966688324,0.44740773602674744,0.09849296179623163,0.0,0.0,0.4599363275368276,0.22,0.0
0.5393258426966293,0.4367816091954023,0.3417721518987341,0.12,0.0,0.0,0.7397260273972602,0.31,0.0
0.37433762233049267,0.30530249659994696,0.37819450115961056,0.18658024193706924,0.0,0.0,0.6819268301657216,0.2734197580629308,0.0
0.5168539325842697,0.3448275862068965,0.3924050632911392,0.3,0.0,0.0,0.5068493150684931,0.11,0.0
0.4943820224719102,0.4827586206896552,0.3924050632911392,0.13,0.0,0.0,0.726027397260274,0.25,0.0
0.43961947277622765,0.313244438553661,0.4552970472244167,0.17,0.0,0.0,0.8073552528966831,0.21905400192186808,0.0
0.22579640313847196,0.5042625285374777,0.37199341837618083,0.14612519948281716,0.0,0.0,0.7348739737835225,0.22,0.0
0.5393258426966293,0.4712643678160921,0.4050632911392405,0.14,0.0,0.0,0.6575342465753424,0.22,0.0
0.30337078651685395,0.4252873563218391,0.3924050632911392,0.44,0.0,0.0,0.7397260273972602,0.11,0.0
